boxID,magnification,imageName,specimenNR,formation,zh,oh,ow.m,ow.b,o.side,mpw.b,cw.m,cw.b,cw.d,c.side,zh.zw,oh.ow,ln.zh,ln.mpw.b,ln.cw.m,ln.cw.d,ln.ow.m,ln.oh,ln.o.side,ln.c.side
720_1402_391_694,x30,653i_CV_1_15v_x30_BSE,653iCV,Tewkesbury,793.4617335,0.131893969,363.8791596,249.196773,262.0954337,136.9636964,358.4506362,162.5559123,366.6561209,408.4244091,2.164048786,0.000362466,6.676405314,4.919715901,5.881790955,5.904424409,5.896821833,-2.025756941,5.568708688,6.012306852
564_1106_350_597,x30,653i_CV_1_15v_x30_BSE,653iCV,Tewkesbury,829.7721509,0.139989926,339.489119,242.7481921,298.5977558,128.1297615,342.8731598,176.5676568,330.1732375,381.3776107,2.513141759,0.000412355,6.721151146,4.853043512,5.837360582,5.799617479,5.827441896,-1.966184818,5.699097369,5.943789989
185_1386_458_704,x30,654_CV_1_15v_x30_BSE,654CV,Tewkesbury,791.3242414,0.105282776,456.4130919,356.6342192,315.9019009,182.5652368,436.2494537,245.0314469,470.9219402,340.6286579,1.680372422,0.000230674,6.673707797,5.207107571,6.078214221,6.154692348,6.123398303,-2.251105442,5.755431725,5.830792904
750_1353_443_651,x30,654_CV_1_15v_x30_BSE,654CV,Tewkesbury,737.6403746,0.108112797,445.6209444,347.8053083,321.9669923,177.0604763,485.3757803,313.5356956,469.0650298,301.4981466,1.572575928,0.000242612,6.603456409,5.176491348,6.184923396,6.150741415,6.09946869,-2.224580177,5.774449032,5.708763869
1027_1336_477_642,x30,654_CV_2_15v_x30_BSE,654CV,Tewkesbury,761.2431395,0.104507163,436.2744207,350.818252,309.4351135,177.6745785,460.7300916,301.2941042,479.460266,332.7485501,1.5877085,0.000239545,6.634952807,5.179953666,6.132812387,6.172661025,6.078271451,-2.258499663,5.734748421,5.8073871
152_781_423_638,x30,654_CV_2_15v_x30_BSE,654CV,Tewkesbury,761.0767861,0.107549858,462.0579914,338.3200496,313.9653547,186.4759483,333.8272001,198.5759517,381.4773237,298.2643515,1.995077397,0.000232763,6.634734254,5.228302267,5.810623494,5.944051409,6.135690406,-2.229800739,5.749282644,5.697980179
359_1459_415_670,x30,654_CV_2_15v_x30_BSE,654CV,Tewkesbury,800.8878326,0.120155651,410.2643437,298.7482372,316.1888429,167.3107836,258.3970842,140.2154837,335.4343484,332.0387853,2.387614257,0.000292874,6.685720903,5.119853062,5.554497488,5.815426255,6.016801693,-2.118967287,5.756339639,5.805251785
418_1330_347_652,x30,655_CV_3_15v_x30_BSE,655CV,Tewkesbury,843.0663838,0.124376902,362.0937359,289.739092,309.7575341,152.468461,283.4107373,199.6767857,316.4274787,368.4618249,2.664327344,0.000343494,6.737045702,5.026957761,5.646897214,5.75709408,5.891903117,-2.084438793,5.735789843,5.90933711
144_740_388_650,x30,655_CV_3_15v_x30_BSE,655CV,Tewkesbury,887.834786,0.11762649,431.3122265,312.996765,346.0991045,160.2020449,276.174725,168.0415791,338.2838284,367.6709894,2.624526245,0.000272718,6.788785674,5.076435799,5.621033727,5.823885272,6.066832251,-2.140241015,5.846725163,5.907188488
751_616_512_622,x30,655_CV_3_15v_x30_BSE,655CV,Tewkesbury,812.8901134,0.09822681,481.8736148,395.558013,349.8612652,185.8323206,483.0701311,290.1382433,478.300266,325.4417506,1.69953933,0.000203844,6.700595939,5.224844765,6.180161842,6.170238707,6.17768187,-2.320476092,5.857536691,5.785183492
557_1455_380_722,x30,655i_CV_2_15v_x30_BSE,655iCV,Tewkesbury,858.2968134,0.122363069,371.5803756,298.8439277,319.9245292,164.1312891,335.616953,196.2101024,372.6085762,391.0855681,2.303481101,0.000329304,6.754949976,5.100666651,5.815970489,5.920528475,5.917765195,-2.10076268,5.768085122,5.96892638
881_669_435_684,x30,655i_CV_3_15v_x30_BSE,655iCV,Tewkesbury,815.0361971,0.109001513,467.3202066,361.5405731,360.1402961,186.5197512,338.5895745,191.7673514,425.8896566,322.7324115,1.913726207,0.000233248,6.703232526,5.228537138,5.824788679,6.054180291,6.14701469,-2.216393521,5.886493667,5.776823532
17_1090_405_647,x30,656_CV_1_15v_x30_BSE,656CV,Tewkesbury,813.5731919,0.106124295,437.5458517,352.3556366,304.6042373,178.3400143,339.9379986,177.4982417,404.5631195,349.1660925,2.010991988,0.000242544,6.701435894,5.183691921,5.828763244,6.002807767,6.081181504,-2.243144273,5.719013351,5.855547719
568_1041_465_728,x30,656_CV_1_15v_x30_BSE,656CV,Tewkesbury,800.5341511,0.101601791,446.1431012,373.0577509,303.048286,203.5129187,462.4026207,307.4669718,453.4712314,363.4812578,1.765347161,0.000227734,6.685279194,5.315729486,6.136435985,6.116931831,6.100639755,-2.286694117,5.713892153,5.895727735
348_1384_413_768,x30,656_CV_1_15v_x30_BSE,656CV,Tewkesbury,933.1840013,0.097686527,453.8763804,388.8021308,303.5222261,194.8941992,377.2820025,195.8975939,456.3116555,459.3062708,2.045058437,0.000215227,6.838602396,5.272456843,5.932992925,6.123176031,6.117824871,-2.325991632,5.71545484,6.129717244
875_1319_436_725,x30,656_CV_2_15v_x30_BSE,656CV,Tewkesbury,811.8359079,0.099527863,470.9768695,389.9769735,321.8979809,197.9235189,421.4677808,242.5293508,479.8094217,356.2973173,1.691996595,0.000211322,6.699298236,5.287880688,6.043743335,6.173388987,6.154808984,-2.307317647,5.774234666,5.875765543
416_789_362_736,x30,656_CV_2_15v_x30_BSE,656CV,Tewkesbury,953.0185149,0.105001282,413.9941413,352.660765,292.860966,198.4593581,351.779421,175.5856223,397.9669822,495.5863387,2.394717545,0.00025363,6.859634332,5.290584334,5.863004334,5.986369043,6.025851822,-2.253782718,5.679697978,6.205741584
510_1118_378_623,x30,656_CV_2_15v_x30_BSE,656CV,Tewkesbury,774.6870107,0.103152498,437.1535986,356.4394634,289.5480665,189.8335376,362.7436564,189.5320662,416.1067047,351.302687,1.861750849,0.000235964,6.652459091,5.24614757,5.893696404,6.030941729,6.080284617,-2.271546821,5.668321316,5.861648208
280_1470_405_709,x30,656_CV_2_15v_x30_BSE,656CV,Tewkesbury,794.8555578,0.109058602,399.6057812,328.2625781,289.373709,163.8988554,373.950841,212.9927762,407.5139223,377.0527067,1.950499147,0.000272915,6.67816041,5.099249502,5.924124347,6.010075097,5.990478514,-2.215869912,5.667718964,5.932384983
100_411_427_739,x30,656_CV_2_15v_x30_BSE,656CV,Tewkesbury,1114.63364,0.116769831,446.1705662,380.3549823,510.9353366,177.3063724,468.0800039,335.7143014,465.0567878,433.7640232,2.396768888,0.000261716,7.016281056,5.177879154,6.14863923,6.142159522,6.100701314,-2.147550541,6.236243039,6.072500661
792_1453_457_745,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,861.6137175,0.116560192,402.856621,310.3889774,309.6216111,158.4931742,419.1451625,234.3757205,410.8944027,418.6554414,2.096922499,0.000289334,6.758807047,5.065711527,6.03821731,6.018336254,5.998580719,-2.149347467,5.735350943,6.037048246
1062_1132_480_730,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,867.398375,0.109677016,433.0512179,334.9997557,298.8463898,174.9252754,388.139719,207.3831385,432.5982419,416.117905,2.005089922,0.000253266,6.765498358,5.164358885,5.961365375,6.069809449,6.070856007,-2.21021545,5.699929695,6.030968646
518_1821_421_771,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,906.5415478,0.107145553,427.7780289,354.8468747,322.8727275,186.497851,370.0823872,198.3564246,434.523262,407.7439756,2.086290026,0.00025047,6.809636862,5.228419716,5.913725649,6.074249481,6.058604437,-2.23356706,5.777258213,6.010639467
448_1134_411_650,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,910.8970679,0.124356332,401.0749751,305.3206646,353.1671713,145.2238971,356.4394634,188.473119,389.6626308,388.7254879,2.337655695,0.000310058,6.814429903,4.978276669,5.876164417,5.965281316,5.99414838,-2.084604192,5.866941518,5.962873408
676_788_402_646,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,824.1612018,0.111420779,417.5047938,336.6336634,326.2089045,146.8739568,440.6434998,265.9275612,439.3903286,349.580353,1.875692632,0.000266873,6.714366144,4.989574782,6.088236158,6.085388149,6.034296026,-2.194441445,5.787537988,5.856733444
1349_95_462_448,x30,656i_CC_1_15v_x30.BSE,656iCC,Tewkesbury,865.3947418,0.079540224,572.4074941,498.4536425,330.4258716,257.3516861,627.1886273,354.6165843,636.3092792,410.9731593,1.360022194,0.000138957,6.763185752,5.550443578,6.441247336,6.455684733,6.34985114,-2.531492417,5.800382343,6.018527906
356_1355_374_624,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,788.8220296,0.109711864,405.9707789,320.1362662,273.9880475,176.6909905,322.2050196,172.952724,378.1183092,375.0426312,2.086177819,0.000270246,6.670540731,5.174402391,5.77518805,5.935207134,6.006281184,-2.209897772,5.613084483,5.927039703
620_1023_422_638,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,788.780604,0.101013835,424.737217,349.9633926,268.2938774,192.907043,334.3162647,189.8837363,406.6275815,368.1502879,1.939810873,0.000237827,6.670488214,5.262208431,5.812087445,6.007897733,6.051470665,-2.292497791,5.592082937,5.908491246
1040_353_449_598,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,744.1274552,0.107620925,422.6806773,331.0874245,288.8280838,202.4800218,413.6684271,269.386596,408.6183116,324.1178443,1.821082007,0.000254615,6.612212331,5.310641224,6.025064752,6.012781497,6.046616994,-2.229140176,5.665831645,5.781107167
39_1071_364_610,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,817.2249612,0.102820289,424.4133316,346.7899421,278.6970768,203.1379275,277.5467675,137.2913493,368.5192022,371.3579688,2.217591258,0.000242265,6.705914407,5.313885194,5.625989451,5.909492819,6.050707819,-2.274772583,5.630125446,5.917166473
1194_1055_335_585,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,785.0936462,0.11867064,377.9202142,287.3609698,268.9819597,155.2558876,252.4752475,147.9821764,305.6415669,354.416138,2.568674327,0.00031401,6.665803005,5.045074643,5.531313214,5.722413065,5.9346831,-2.131403351,5.594644313,5.870471754
304_799_331_543,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,706.2706271,0.108914777,401.5635118,312.3174346,272.6397895,168.3896173,269.9671984,132.054449,326.1529343,291.2520973,2.165458448,0.000271227,6.559998488,5.126280445,5.598300464,5.787366395,5.995365707,-2.217189563,5.608151471,5.674189206
548_270_439_559,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,702.0031619,0.10582292,413.2831613,344.9831684,303.3076035,173.6362566,378.3198994,252.8416849,403.1302813,272.9895939,1.741380379,0.000256054,6.553937908,5.156962632,5.935740132,5.999259788,6.024132979,-2.245988144,5.714747483,5.609433677
772_665_450_683,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,851.4995394,0.099787798,460.328017,370.6081066,300.3401345,212.1473093,375.2121106,210.2714314,428.2424623,393.5365298,1.988358499,0.000216775,6.746998959,5.357280889,5.927491494,6.059689536,6.131939316,-2.304709372,5.704915614,5.975173897
132_1674_351_636,x30,657_CV_1_15v_x30_BSE,657CV,Tewkesbury,797.1953855,0.128390113,363.0963047,267.5761783,292.3506115,142.2591555,300.5520885,164.0400151,318.6357124,348.7193957,2.501902186,0.000353598,6.6810998,4.957650433,5.705621078,5.764048483,5.894668101,-2.052681889,5.677953806,5.854267575
75_1088_399_587,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,721.242938,0.100772465,463.743347,374.718286,311.2671844,201.3471821,394.3928912,249.3715483,427.4214091,288.729461,1.687428197,0.000217302,6.580976026,5.305030692,5.977347598,6.057770433,6.139331268,-2.294890123,5.740651657,5.665490128
1021_1895_410_617,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,748.4876393,0.112611544,414.1355333,318.5502415,286.1434681,191.4831462,394.8621109,255.7809006,382.47536,330.2544309,1.956956493,0.00027192,6.61805469,5.254799796,5.978536618,5.946664233,6.026193295,-2.183811047,5.656493322,5.79986336
548_1994_415_537,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,694.1861973,0.107025883,402.6301194,341.149418,300.0214125,172.5428828,379.3011171,246.6320536,404.6270573,270.1621441,1.715619816,0.000265817,6.54274022,5.150645802,5.938330394,6.002965797,5.998018323,-2.234684579,5.703853847,5.599022312
581_1062_374_675,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,828.601407,0.123792154,380.94516,287.5646325,309.5786317,155.4486977,307.6307712,173.3380337,345.8267168,384.8700059,2.396001717,0.000324961,6.719739228,5.046315759,5.728900269,5.845937831,5.942655428,-2.089151294,5.73521212,5.95290563
504_1366_429_671,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,936.1789145,0.105763472,423.2311374,332.8346431,297.1038479,181.5556517,287.3799212,122.612924,374.7655179,460.8976048,2.498039093,0.000249895,6.841806606,5.201562228,5.660805108,5.926300545,6.047918454,-2.246550074,5.694081734,6.133175903
955_458_352_524,x30,657_CV_2_15v_x30_BSE,657CV,Tewkesbury,1171.158047,0.107992544,529.7029703,398.1038065,482.8026239,191.5329126,444.6789048,261.8983963,493.4683219,481.3572308,2.373319613,0.000203874,7.065748322,5.255059661,6.09735246,6.201458666,6.272316416,-2.225693093,6.179607924,6.176609678
767_343_415_712,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,897.7034191,0.100336562,441.927008,378.9671414,325.3409137,153.7489838,385.1147182,190.5065306,450.9058923,417.3974735,1.990888641,0.000227043,6.799839746,5.035321297,5.953541259,6.111258653,6.091144728,-2.299225128,5.784873598,6.034038942
278_1439_505_656,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,830.4315061,0.089355184,530.0935196,445.269442,319.2104616,165.2308838,494.3118817,278.6483325,560.2061121,389.0794306,1.482367807,0.000168565,6.721945453,5.107343792,6.203166657,6.328304773,6.273053443,-2.41513602,5.76585064,5.963783515
1072_1072_369_703,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,838.3098148,0.101416039,425.755366,353.8901897,251.7537645,146.9480981,331.1244329,188.3285843,413.8592807,414.9933523,2.025591437,0.000238203,6.73138774,4.99007945,5.802494235,6.025526014,6.053864923,-2.288524028,5.528451485,6.028262501
531_977_502_601,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,750.1356861,0.093892902,478.5933744,407.6742609,302.8013398,170.039076,467.1016454,288.6845673,490.6432067,321.8961104,1.528882243,0.000196185,6.620254105,5.136028269,6.14654689,6.195717197,6.170851332,-2.365600485,5.713076946,5.774228855
844_1390_440_717,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,786.346485,0.093231849,486.8070705,408.4450101,289.7541683,162.128188,450.3378635,275.4589575,501.1396569,387.4348345,1.569116461,0.000191517,6.667397516,5.088387306,6.109998109,6.216884818,6.187867885,-2.372665893,5.669032868,5.959547666
984_721_403_769,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,949.6022232,0.110066662,423.8611947,333.4885108,311.3675791,154.0320987,343.9040496,151.4650144,405.9707789,491.6737745,2.339090084,0.000259676,6.856043185,5.037161014,5.840362693,6.006281184,6.049406031,-2.20666908,5.740974141,6.197815437
682_1778_545_689,x30,658_CV_1_15v_x30_BSE,658CV,Tewkesbury,771.0703949,0.095421189,490.6293316,402.3493512,309.9642119,162.1617758,442.8103366,287.0053982,489.4206949,357.0871059,1.575475665,0.000194487,6.647779673,5.088594453,6.093141544,6.193222436,6.195688917,-2.34945462,5.736456845,5.877979746
588_1058_406_710,x30,658_CV_2_15v_x30_BSE,658CV,Tewkesbury,939.0613417,0.10424074,437.3217501,371.906341,321.27899,178.2483778,362.349335,211.6589933,429.0555977,432.0678698,2.188670528,0.000238362,6.844880804,5.183177958,5.89260876,6.061586509,6.080669195,-2.261052245,5.772309873,6.068582682
258_705_440_662,x30,658_CV_2_15v_x30_BSE,658CV,Tewkesbury,825.2475083,0.096733447,470.3433478,399.5069612,309.9952893,188.2996641,435.6935665,226.2231197,487.136986,374.9652048,1.694076886,0.000205666,6.715683351,5.238034652,6.076939167,6.188545369,6.153462955,-2.33579605,5.736557102,5.926833235
1240_1056_452_461,x30,658_CV_2_15v_x30_BSE,658CV,Tewkesbury,688.1900383,0.092082387,483.5096136,399.9157129,266.0890687,183.2352032,495.0522552,303.7021009,529.8289025,332.6013342,1.298891086,0.000190446,6.534065018,5.210770591,6.204663323,6.272554129,6.181071198,-2.385071595,5.583831098,5.806944578
1247_562_410_592,x30,658i_CV_1_15v_x30,658iCV,Tewkesbury,861.6911439,0.102251406,437.6516376,360.3750341,306.063635,190.0485815,417.3710675,250.1782958,434.9460613,423.7995026,1.981144837,0.000233637,6.758896905,5.247279732,6.033975676,6.075222026,6.081423246,-2.28032073,5.723793038,6.049260472
604_467_357_694,x30,658i_CV_1_15v_x30,658iCV,Tewkesbury,977.707106,0.118851983,385.7646775,312.5440421,336.3242212,162.3966957,362.0937359,207.4553437,389.7883983,486.5284856,2.508302223,0.000308095,6.885210143,5.090042081,5.891903117,5.965604024,5.95522754,-2.129876403,5.818075639,6.187295452
325_1455_490_620,x30,658i_CV_1_15v_x30,658iCV,Tewkesbury,730.0297209,0.090764608,476.1233679,414.7662769,286.1011205,183.4282935,485.8608183,300.330033,512.4685695,334.8749049,1.4245356,0.000190633,6.593085247,5.21182382,6.185922201,6.239239381,6.165676997,-2.399485845,5.656345316,5.813757044
361_1868_476_667,x30,658i_CV_1_15v_x30,658iCV,Tewkesbury,807.099404,0.096020134,466.6671335,391.9098489,301.5898716,210.9179445,494.975242,331.9457772,492.6813545,393.0231996,1.638177286,0.000205757,6.693446838,5.351469169,6.204507745,6.199862625,6.145616227,-2.343197384,5.709068053,5.973868642
900_614_640_612,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,656.7946989,0.083310415,527.6659061,469.7756359,312.1306983,274.6868077,633.1560813,401.7533379,631.0624565,263.2054239,1.040776063,0.000157885,6.487371487,5.615631567,6.450716966,6.447404838,6.26846333,-2.485181709,5.743422005,5.572934807
599_1089_392_620,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,775.9215584,0.102074541,443.8330408,365.3727694,319.2044616,169.2927766,342.6387954,178.5002651,405.8634449,313.4983408,1.911779857,0.000229984,6.654051431,5.131629622,5.836676818,6.00601676,6.095448457,-2.282051939,5.765831843,5.747794067
222_1311_449_543,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,683.3914911,0.107273692,436.6705816,337.800508,291.4130623,171.7202661,348.3372885,183.5841028,405.1886029,281.7379884,1.686600971,0.000245663,6.527067889,5.145866793,5.85317123,6.004352645,6.079179093,-2.232371844,5.674741719,5.64097752
595_1444_464_618,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,804.0978303,0.099419414,483.3040081,389.1906408,322.1337929,180.600742,333.7456196,172.7321611,425.681808,346.7704816,1.888964516,0.000205708,6.689720941,5.196288749,5.810379085,6.053692138,6.180645872,-2.308407876,5.774966965,5.848663125
361_664_477_614,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,759.873666,0.091581952,494.1824089,433.0480738,343.7674862,195.3407887,491.5719441,306.6466623,547.5067486,319.3084262,1.38788,0.00018532,6.633152191,5.274745667,6.197608305,6.305374788,6.202904698,-2.390521061,5.839965517,5.766157489
1010_1599_440_499,x30,659_CV_1_15v_x30_BSE,659CV,Tewkesbury,646.7510172,0.103665333,419.8040559,345.0857656,276.0546374,158.0889091,377.1773338,201.4283105,432.0786231,290.8507058,1.496836415,0.000246937,6.471961394,5.06315759,5.932715458,6.06860757,6.039788069,-2.26658752,5.620598808,5.672810097
1177_1115_390_569,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,745.9804534,0.108035195,424.1726626,338.4809858,306.3838823,135.4040589,326.7993398,218.1278478,376.3678774,301.205982,1.982051334,0.000254696,6.614699398,4.908263337,5.789346343,5.930567062,6.050140595,-2.225298225,5.724838833,5.707794356
650_399_411_685,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,852.3944923,0.120953288,413.770446,304.118742,319.3761628,180.9547211,306.9927898,176.5290973,344.4776289,335.000032,2.474455294,0.00029232,6.748049439,5.19824684,5.726824261,5.84202915,6.025311342,-2.112350861,5.766369602,5.814130627
340_666_417_646,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,770.6005607,0.118475278,373.0686997,292.7496919,288.8184757,153.5008299,318.0711797,191.9092962,369.6958935,347.7878988,2.084417421,0.00031757,6.64717016,5.033705973,5.762275193,5.912680758,5.921762584,-2.133050964,5.665798379,5.851592808
907_1407_345_653,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,889.4634358,0.121097289,402.6301194,296.157502,328.8459039,145.6732179,265.0814317,144.4813475,331.3915931,401.045082,2.684025347,0.000300766,6.7906184,4.98136588,5.580037068,5.803300737,5.998018323,-2.111161018,5.795589264,5.994073845
103_298_402_598,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,817.9843186,0.112171579,465.3845688,350.2472818,384.8098373,147.9821764,351.2371489,250.9390483,405.262521,288.8782472,2.018406036,0.00024103,6.706843166,4.997091837,5.861461633,6.004535057,6.142864094,-2.18772562,5.952749283,5.666005309
321_1393_348_604,x30,659_CV_2_15v_x30_BSE,659CV,Tewkesbury,694.562669,0.175715539,229.4263537,176.5753676,264.1147762,69.62053832,222.7294911,131.4032941,232.5269301,333.2870614,2.987020337,0.000765891,6.543282394,4.243059615,5.405957991,5.449006047,5.435582079,-1.738888848,5.576383767,5.809004165
1049_1385_491_620,x30,659i_CV_1_15v_x30,659iCV,Tewkesbury,704.7769591,0.103057509,410.5695456,347.5272598,285.4356299,188.567007,459.0929902,248.8687385,447.9339426,333.9469223,1.573394852,0.000251011,6.557881383,5.239453419,6.129252783,6.104645772,6.017545331,-2.272468112,5.654016539,5.810982065
513_1352_491_592,x30,659i_CV_1_15v_x30,659iCV,Tewkesbury,807.1196469,0.103940807,460.4699658,363.6695647,326.8735756,200.8190485,483.5687442,276.174725,509.9009901,383.9287904,1.582894841,0.000225728,6.693471919,5.302404247,6.181193485,6.23421657,6.132247633,-2.26393371,5.789573477,5.950457094
656_1360_509_612,x30,659i_CV_2_15v_x30,659iCV,Tewkesbury,714.9176868,0.096692493,468.0247346,389.9595167,283.7065397,193.969861,411.3547293,210.6854284,465.0567878,320.6234513,1.537269653,0.000206597,6.572167413,5.267702791,6.019455931,6.142159522,6.148521146,-2.33621951,5.647940393,5.770267386
144_1267_403_659,x30,659i_CV_2_15v_x30,659iCV,Tewkesbury,829.7508198,0.095778158,456.9646307,394.61377,298.7212278,221.2575321,479.0483328,245.497751,513.6468305,415.7654374,1.615411155,0.000209596,6.721125439,5.399327326,6.171801496,6.241535929,6.124605993,-2.345720614,5.69951079,6.030121249
1127_1196_415_589,x30,659i_CV_2_15v_x30,659iCV,Tewkesbury,762.0296956,0.100131137,459.5198495,365.4919945,269.7526897,190.9776404,347.5938551,170.3750429,411.9004925,360.9545403,1.850033466,0.000217904,6.635985526,5.252156355,5.851034715,6.020781797,6.130182139,-2.301274578,5.597505575,5.888752023
1107_1571_468_569,x30,659i_CV_2_15v_x30,659iCV,Tewkesbury,744.0414548,0.102065646,454.2302147,366.8046248,297.0496086,173.7773415,347.5938551,159.6486683,429.4552474,339.6747673,1.732523841,0.0002247,6.612096752,5.157774833,5.851034715,6.062517539,6.11860415,-2.282139089,5.693899157,5.827988593
857_1455_382_688,x30,660_CV_1_10v_x30_BSE,660CV,Tewkesbury,899.4141127,0.098290147,460.4699658,376.4149024,274.574842,161.7245906,370.1118178,203.0239538,447.7089587,469.9768142,2.008925878,0.000213456,6.801743565,5.085894831,5.91380517,6.104143375,6.132247633,-2.319831492,5.615223872,6.152683362
660_1042_442_614,x30,660_CV_1_10v_x30_BSE,660CV,Tewkesbury,784.3406351,0.090834597,478.8237511,415.5009344,276.7076612,181.1427261,487.8380134,294.0814444,530.1371816,382.6134762,1.479505046,0.000189704,6.66484341,5.199285262,6.189983411,6.273135806,6.171332578,-2.398715037,5.622961574,5.947025279
516_1810_492_573,x30,660_CV_1_10v_x30_BSE,660CV,Tewkesbury,704.3943493,0.089520234,493.5317769,431.0596167,282.0481776,182.3040294,558.4510479,375.2121106,562.938504,315.954772,1.251281169,0.000181387,6.557338355,5.205675784,6.325166965,6.333170393,6.201587248,-2.413290599,5.642077899,5.755599077
388_638_443_631,x30,660_CV_1_10v_x30_BSE,660CV,Tewkesbury,848.5651701,0.092426212,475.7343033,415.0878496,305.5539201,170.6385528,456.3325414,252.5669067,520.8486502,400.4418757,1.629197214,0.000194281,6.743546888,5.139547593,6.123221801,6.255459501,6.164859512,-2.381344665,5.722126261,5.992568627
313_1421_481_637,x30,660_CV_1_10v_x30_BSE,660CV,Tewkesbury,778.3218074,0.091128821,480.2008551,419.2588387,294.3951441,173.393008,521.6192238,335.3896967,539.6039604,357.5293586,1.442394542,0.000189772,6.657140073,5.155560741,6.256937865,6.290835464,6.174204465,-2.395481158,5.684922893,5.879217481
1077_401_517_670,x30,660_CV_2_10v_x30_BSE,660CV,Tewkesbury,762.2279941,0.090607634,479.7413137,420.41658,311.5874196,192.0156859,518.9316408,333.4231817,539.4651672,335.9719565,1.412932735,0.000188868,6.636245716,5.257577066,6.251772161,6.290578218,6.173247029,-2.401216814,5.74167994,5.817027694
1097_856_518_649,x30,660_CV_2_10v_x30_BSE,660CV,Tewkesbury,698.9398551,0.095813537,484.1933976,394.9724346,311.7491389,176.4750999,470.1377763,301.1268579,509.2570726,292.630989,1.372469609,0.000197883,6.549564694,5.173179789,6.153025793,6.232952943,6.182484409,-2.345351294,5.742198822,5.678912392
586_114_553_628,x30,660_CV_2_10v_x30_BSE,660CV,Tewkesbury,772.0674026,0.0939854,482.6387114,409.8426589,312.4196031,186.0885755,493.9977827,308.5587963,532.3515209,324.695816,1.450296228,0.000194732,6.649071855,5.226222773,6.202531029,6.277304025,6.179268364,-2.364615833,5.744347166,5.782888793
1137_1312_498_564,x30,660_CV_2_10v_x30_BSE,660CV,Tewkesbury,692.0568591,0.093841677,459.0307067,398.7564949,302.2858193,164.7935788,469.3261938,288.8213076,502.0408414,285.6277553,1.378487171,0.000204434,6.539668119,5.104693653,6.151298036,6.218681474,6.129117107,-2.366146202,5.711372991,5.654689408
665_617_500_633,x30,660_CV_2_10v_x30_BSE,660CV,Tewkesbury,686.327813,0.090649449,473.1256491,415.5337013,285.6034904,172.952724,427.545623,252.5992491,492.0979116,286.5085525,1.394697675,0.000191597,6.531355375,5.153018285,6.058061003,6.198677704,6.159360996,-2.400755415,5.654604452,5.657768387
788_503_430_517,x30,660i_CV_1_15v_x30,660iCV,Tewkesbury,636.3820255,0.109886938,379.4410839,299.4492579,241.1068134,164.6282561,346.7271193,205.0458689,363.8492249,290.9871027,1.749026745,0.000289602,6.455799052,5.103689939,5.848538071,5.896739564,5.938699338,-2.208303281,5.485240044,5.673278945
691_843_420_534,x30,660i_CV_1_15v_x30,660iCV,Tewkesbury,629.5006456,0.095457299,425.8608836,355.6746858,219.9739496,196.7298468,376.6318645,190.9776404,431.0596167,302.9121349,1.460356343,0.000224151,6.444926879,5.281831452,5.931268224,6.066246402,6.054112729,-2.34907626,5.393509128,5.71344278
837_1498_482_461,x30,660i_CV_1_15v_x30,660iCV,Tewkesbury,531.3428857,0.109311286,379.9825205,306.68662,236.5334219,179.7544075,405.2289235,253.8520239,410.7982983,211.8437585,1.293439841,0.000287675,6.275407549,5.191591516,6.004452151,6.018102336,5.940125253,-2.213555633,5.466089517,5.355849015
